area,quartos,banheiros,garagem,preco
286,5,4,4,1475212
274,5,4,4,1382857
99,2,1,2,504244
206,3,2,3,999094
70,1,1,0,366948
257,5,5,4,1360934
284,5,5,4,1477558
231,4,4,3,1204242
137,1,1,0,624054
300,5,4,4,1494431
147,3,3,2,759744
177,3,3,2,874567
223,3,3,2,1124388
281,6,5,4,1492679
264,6,5,4,1400686
239,5,5,4,1249907
77,1,1,1,402234
122,3,2,3,684735
244,5,5,4,1321952
117,1,1,0,517099
145,2,2,2,709866
128,1,1,1,612046
132,2,2,2,672634
223,4,4,3,1161559
87,3,2,2,515702
190,2,1,1,909610
235,4,4,3,1211206
269,4,4,4,1349955
273,6,5,4,1419729
205,3,3,3,1055533
107,3,2,2,602367
215,5,4,4,1178810
199,4,3,3,1033280
129,2,2,1,659943
93,1,1,0,437035
295,5,5,4,1515617
198,4,4,3,1025037
72,1,1,1,352118
275,4,3,3,1355081
119,2,1,2,624190
181,3,2,3,909005
125,2,2,1,652506
251,5,4,4,1304911
54,1,1,0,252436
296,6,5,4,1560544
56,1,1,0,302879
294,6,5,4,1561920
237,4,4,3,1233588
54,2,2,1,349617
184,4,4,3,1005287
176,4,4,4,956649
133,3,2,2,676043
114,2,1,1,562549
115,1,1,0,525466
214,5,5,4,1150691
209,3,2,2,1008215
247,4,3,3,1218568
261,5,4,4,1365512
204,5,5,4,1151637
192,2,2,2,902990
179,3,3,3,909546
227,3,3,3,1120518
50,1,1,0,275132
225,3,2,3,1092782
70,1,1,1,353062
57,1,1,0,261836
86,2,2,2,450569
225,4,3,3,1144517
131,1,1,1,614462
143,3,2,2,744501
161,3,3,3,828327
117,2,2,2,601624
110,1,1,0,492303
136,2,1,1,665575
63,1,1,0,304781
65,1,1,0,345686
199,4,3,4,1073972
222,4,4,3,1178773
286,5,5,4,1455976
189,4,3,3,968241
50,1,1,0,264385
175,3,3,2,890952
151,2,2,2,755265
198,4,3,4,1017438
114,2,2,1,568035
159,4,3,4,887337
201,5,5,4,1144164
162,3,3,3,846284
223,3,3,2,1078960
133,2,2,2,647304
165,3,3,3,872569
238,5,4,4,1256234
201,4,3,4,1064161
137,2,1,2,700520
150,2,2,1,742497
188,3,2,2,954064
79,1,1,1,370395
284,5,5,4,1496267
165,3,3,2,857762
288,5,4,4,1482499
116,1,1,1,544695
250,5,4,4,1308171
145,2,1,2,733900
239,4,3,4,1232269
81,2,1,1,419369
279,4,4,3,1371519
286,4,4,3,1394609
205,4,3,4,1081773
78,2,2,1,423623
226,4,3,3,1161119
49,1,1,0,253843
251,4,3,4,1273418
188,3,3,2,928268
101,2,2,1,509552
108,3,3,3,651494
150,3,2,3,806015
259,4,3,3,1306505
186,4,4,3,1003157
218,5,5,4,1212245
111,2,1,2,572090
263,5,5,4,1388317
121,2,1,2,606108
198,5,5,4,1104488
294,4,4,4,1482056
123,3,3,2,679038
257,5,4,4,1347896
269,5,5,4,1421225
288,5,4,4,1478323
51,1,1,1,289526
47,2,2,2,325299
255,5,4,4,1322131
288,5,5,4,1488490
280,5,4,4,1411373
120,2,1,1,604790
48,2,1,1,277147
129,3,3,3,731907
152,2,1,1,714634
141,3,2,2,703915
98,2,1,2,510688
51,2,1,1,294314
235,4,4,3,1214277
136,1,1,0,613303
188,3,2,3,916815
85,3,2,3,511313
293,6,5,4,1529880
137,3,3,2,760246
103,3,3,3,620707
216,5,4,4,1166673
152,3,3,3,830930
80,1,1,0,393812
191,2,2,1,902997
48,2,1,2,292081
246,4,4,3,1276868
163,2,1,1,792588
182,2,2,2,872612
173,2,1,2,805787
164,3,2,2,819451
145,2,1,2,719236
46,1,1,1,253814
195,4,3,3,1035775
184,3,3,2,936171
128,2,2,2,677664
176,4,3,3,920392
287,4,4,3,1420173
157,3,3,3,836469
284,6,5,4,1466498
242,4,4,4,1247147
168,3,3,2,865439
58,1,1,0,289912
293,5,4,4,1460385
125,1,1,1,590244
269,5,5,4,1414063
52,1,1,1,301456
295,5,5,4,1534076
293,6,5,4,1551778
129,1,1,1,577498
265,4,4,4,1324234
141,2,1,2,668177
118,2,2,1,624421
119,3,2,2,638437
279,6,5,4,1445782
73,1,1,1,357688
182,3,3,2,951534
102,2,2,2,516277
122,3,3,2,700331
56,1,1,1,264551
280,6,5,4,1484173
116,3,2,2,612713
75,1,1,0,334872
298,6,5,4,1531166
167,3,2,2,843265
231,5,4,4,1242233
86,2,2,2,455110
197,4,3,4,1020889
156,3,2,3,791511
193,5,4,4,1070543
125,1,1,0,541846
227,4,4,4,1203860
67,1,1,0,330637
47,2,1,1,285122
163,3,2,2,826189
103,2,1,1,542779
266,5,4,4,1356770
179,2,1,2,871786
61,1,1,0,272864
65,2,1,1,367475
145,4,4,3,812145
94,2,2,2,504461
184,4,4,4,1020497
267,5,5,4,1405393
62,1,1,1,312186
49,1,1,1,259658
103,3,2,2,586198
128,3,2,2,705307
170,2,2,2,840653
139,3,3,3,744669
282,6,5,4,1497748
191,3,3,3,989418
202,4,3,3,1059472
215,4,4,3,1132030
60,1,1,1,331028
298,6,5,4,1541030
54,1,1,0,277061
145,2,2,2,700569
219,5,5,4,1211876
267,5,5,4,1374627
218,3,3,2,1059104
266,6,5,4,1389370
101,2,1,1,516466
132,1,1,0,598059
162,3,3,3,845915
188,3,2,3,973133
155,3,2,2,765950
89,2,1,1,445178
201,5,4,4,1095657
249,4,4,4,1256336
157,2,1,1,740623
250,5,4,4,1322861
147,3,2,3,777409
233,4,4,3,1204718
125,3,3,3,696823
247,4,4,3,1258323
169,4,4,3,907576
119,2,2,2,625067
167,4,4,4,948060
244,5,4,4,1263185
201,4,3,3,1071376
82,1,1,1,386627
198,4,3,3,1008972
182,2,2,1,864942
54,1,1,1,293760
134,3,3,2,696473
291,6,5,4,1494332
208,3,3,2,1016309
237,3,2,3,1171324
55,2,1,1,342667
218,5,5,4,1185904
85,3,2,3,483260
113,1,1,1,530593
144,2,2,1,680244
220,4,4,3,1151781
207,4,3,3,1052971
283,6,5,4,1508028
85,3,2,2,512368
229,3,2,3,1106902
123,2,2,1,631195
118,2,2,2,620164
99,2,2,2,523195
103,2,1,1,529071
93,3,3,3,580127
213,3,2,2,1017716
63,1,1,0,320557
154,4,4,4,876927
191,3,2,3,982611
83,3,3,3,547350
254,5,5,4,1319466
185,4,4,3,1022104
189,4,3,3,976822
161,4,3,4,884642
159,3,2,2,803637
109,1,1,0,521571
72,1,1,0,343421
245,4,4,4,1248799
221,4,3,4,1140845
132,1,1,1,589073
241,4,4,3,1246799
133,3,2,2,714703
233,4,4,3,1168816
61,2,2,2,368033
90,2,1,1,445992
253,6,5,4,1392532
291,4,4,4,1458308
161,3,2,3,855623
118,2,1,2,572741
182,2,1,1,858839
255,4,4,3,1300646
178,2,2,1,844512
168,2,2,2,795114
192,4,4,4,1045736
136,2,1,1,635559
287,5,5,4,1502845
93,3,3,3,566602
264,5,4,4,1358852
72,2,2,1,386127
137,2,1,2,698513
228,5,4,4,1221391
300,5,4,4,1514851
298,5,4,4,1514777
187,3,2,3,954317
160,3,3,2,810104
265,4,4,3,1309503
181,3,3,3,950979
176,2,1,2,823568
294,5,5,4,1482651
235,4,3,4,1183247
255,4,3,4,1264545
194,5,5,4,1106898
174,4,3,3,932561
122,2,2,1,613410
297,6,5,4,1519210
268,5,5,4,1405803
188,2,1,2,866188
224,5,4,4,1178432
206,5,4,4,1137611
92,2,2,2,527518
112,2,2,1,569293
64,1,1,1,296997
110,2,2,2,605834
268,5,5,4,1396908
219,4,4,4,1135136
175,3,3,3,882318
51,2,1,2,321370
265,5,4,4,1348549
130,2,1,2,673245
188,4,3,4,1029294
216,3,2,2,1055104
185,2,2,2,902655
246,3,2,3,1190285
297,6,5,4,1536245
212,4,3,4,1132210
215,4,4,4,1149963
146,3,2,2,740378
76,1,1,0,366496
56,1,1,1,269549
69,2,1,2,417528
252,6,5,4,1369181
230,5,4,4,1217115
130,2,2,2,662896
85,2,2,2,462451
224,3,2,3,1112873
206,4,3,3,1064544
148,4,3,4,853587
143,3,3,3,764691
136,3,2,2,702830
162,3,2,2,840208
215,5,5,4,1162858
211,5,4,4,1159771
179,3,2,3,901296
276,4,3,3,1368372
94,2,2,2,498690
141,3,2,3,771610
179,4,3,3,949613
126,2,1,2,631885
71,1,1,1,329817
211,4,4,4,1110419
289,5,4,4,1482637
154,2,2,2,767539
72,1,1,1,371855
299,4,3,3,1479470
79,1,1,1,408726
150,4,4,4,832116
240,5,5,4,1259605
79,1,1,1,418246
123,1,1,0,546050
276,5,5,4,1405775
94,2,2,2,514461
121,2,1,1,615236
196,3,2,2,958203
141,3,2,3,766070
214,4,3,4,1140097
67,1,1,1,356887
266,4,3,4,1314005
112,1,1,0,509763
206,5,5,4,1127504
263,5,5,4,1366345
134,3,3,2,730682
163,4,4,4,892249
153,4,3,4,873124
263,4,3,4,1297158
229,3,2,2,1073781
225,5,5,4,1218908
291,6,5,4,1530417
84,1,1,1,430136
183,3,2,2,931581
267,6,5,4,1421214
54,1,1,0,266405
133,2,2,1,639039
61,1,1,0,269568
69,1,1,1,369159
47,2,2,1,298549
265,5,5,4,1365476
196,4,4,3,1055544
285,5,5,4,1480048
92,2,2,1,463804
207,5,4,4,1143054
296,5,5,4,1528139
141,2,2,2,705729
134,3,3,2,734677
165,3,3,2,847854
84,2,1,1,433248
268,6,5,4,1422251
288,5,5,4,1505620
245,4,4,3,1251157
209,4,4,4,1115906
66,2,2,2,415511
102,2,2,2,515927
65,2,1,2,395210
115,2,2,2,579957
112,1,1,0,530912
117,2,1,2,606017
83,2,2,2,452962
182,2,2,2,894375
90,2,1,2,475454
117,1,1,1,570441
116,2,2,2,632657
229,4,4,3,1160942
197,4,3,3,1037774
205,3,3,3,1015241
89,1,1,1,434522
226,5,5,4,1230587
103,2,2,1,533767
223,4,4,4,1146553
177,4,4,3,948582
264,5,5,4,1364467
170,3,2,2,867407
216,4,4,3,1131819
81,1,1,1,402559
241,4,4,4,1258791
75,1,1,1,402761
125,3,2,3,696211
116,1,1,1,527170
136,1,1,0,601840
288,4,3,4,1398524
83,2,2,1,423624
218,5,4,4,1199172
63,1,1,1,340247
59,1,1,1,299558
121,2,2,1,594380
131,2,2,2,658686
275,5,5,4,1450416
124,1,1,1,567809
197,3,2,2,991946
217,3,3,3,1103781
273,5,5,4,1439334
228,4,3,4,1142409
92,2,2,2,509469
278,5,5,4,1457500
261,6,5,4,1423454
132,1,1,1,623958
61,1,1,0,298191
151,2,1,1,697751
280,4,3,4,1368028
297,5,4,4,1512622
179,3,2,2,921952
92,3,2,3,540030
242,5,5,4,1306553
184,2,1,2,867098
293,5,4,4,1496911
298,5,5,4,1508852
99,2,1,1,475839
169,3,2,2,839773
140,4,3,3,811361
278,6,5,4,1449866
69,1,1,0,325583
124,1,1,0,582276
269,6,5,4,1419605
286,5,5,4,1446377
270,5,4,4,1402272
220,4,4,4,1168068
56,1,1,1,269741
202,3,3,3,1025136
123,2,2,1,611429
125,3,2,3,690106
119,3,2,3,654267
158,3,2,3,830332
268,4,3,4,1325870
72,1,1,1,366872
166,3,2,2,848285
223,4,3,4,1134708
64,1,1,1,299552
145,3,2,2,721084
108,2,1,2,577829
273,4,4,3,1386026
263,4,4,4,1339062
287,6,5,4,1478006
178,3,2,3,911821
95,1,1,1,482389
173,3,2,2,881865
222,5,4,4,1205946
45,1,1,0,219628
168,3,3,3,851809
170,3,3,3,891917
189,3,2,3,942610
135,3,3,3,721134
84,2,2,1,442361
51,1,1,1,287613
52,1,1,1,265840
201,5,4,4,1100729
155,3,2,3,780035
53,2,1,1,305468
232,4,3,4,1206161
255,5,4,4,1335091
198,3,2,3,974169
132,1,1,1,612061
111,1,1,0,483863
167,4,4,3,933930
170,3,3,2,876612
89,2,1,1,476681
278,4,4,4,1413889
139,3,2,2,735357
111,3,3,3,626965
121,1,1,1,567191
240,4,4,3,1250641
140,3,2,3,718707
274,5,4,4,1396917
212,5,4,4,1133850
53,2,2,1,347158
291,5,5,4,1479216
153,3,2,3,772034
46,1,1,1,277866
147,4,4,4,840398
214,5,4,4,1145464
222,3,2,2,1044570
143,2,1,2,694640
206,5,4,4,1105236
250,6,5,4,1360521
64,1,1,1,350094
126,3,3,3,677723
261,5,5,4,1347243
267,6,5,4,1397759
256,6,5,4,1348783
142,4,3,3,787136
266,5,5,4,1385198
220,5,4,4,1170481
78,1,1,0,346105
266,6,5,4,1399648
83,2,2,2,446326
177,3,3,3,918510
274,5,5,4,1433820
120,2,1,2,576922
287,5,5,4,1458152
69,2,2,1,391415
203,5,5,4,1151277
83,2,1,1,444428
223,4,3,4,1124995
213,5,5,4,1192937
184,3,3,2,936995
76,1,1,1,352089
155,4,3,3,871443
181,3,2,2,912886
85,1,1,1,392528
234,4,4,3,1193734
82,2,2,2,441038
217,4,4,3,1145361
122,2,2,1,618858
66,2,1,2,397271
240,4,3,3,1183962
79,1,1,1,417822
299,4,3,3,1475229
79,1,1,0,351731
166,3,3,3,872202
73,1,1,0,341443
175,4,3,4,970778
62,1,1,1,332993
147,3,2,3,777739
187,3,2,2,896736
75,1,1,1,362914
166,4,3,4,902916
100,2,1,1,481371
132,2,1,1,636807
194,4,3,3,1042271
237,4,3,3,1210353
291,5,5,4,1494905
267,5,4,4,1384060
145,3,3,2,783096
115,3,2,3,664595
289,5,4,4,1459695
246,5,5,4,1285670
57,1,1,1,290937
236,5,4,4,1256309
199,5,4,4,1067065
283,6,5,4,1513766
206,3,2,2,1027549
91,2,1,1,481722
248,6,5,4,1364529
126,2,1,1,593055
287,6,5,4,1512547
84,3,3,2,501680
274,4,4,4,1368544
191,2,1,1,858444
169,3,2,2,828707
250,4,4,3,1242646
296,5,4,4,1478774
116,3,3,3,681438
153,4,4,3,881553
132,3,3,2,741699
278,5,4,4,1395309
88,2,1,1,473634
77,1,1,1,354881
61,1,1,1,285960
290,5,5,4,1503308
159,2,1,2,737380
149,4,3,3,812985
239,4,3,3,1206904
107,3,2,3,576862
218,4,3,4,1141959
72,2,1,2,394925
262,4,4,3,1328249
141,2,2,1,703141
233,3,2,3,1133942
109,2,2,2,590351
218,5,4,4,1200386
235,4,4,4,1216464
234,3,3,3,1181247
70,1,1,1,329116
105,1,1,1,475592
124,3,3,3,719157
85,3,2,2,479669
105,1,1,1,526826
211,4,3,4,1083792
271,4,3,3,1311079
68,1,1,0,340719
156,3,3,2,827606
230,5,5,4,1226199
64,1,1,0,322364
191,4,4,3,998900
62,1,1,1,292366
192,3,3,3,967514
108,2,2,1,568293
159,2,2,1,774420
154,3,3,3,809110
71,2,2,1,423756
58,1,1,0,289606
207,4,4,4,1129679
95,1,1,1,464888
210,4,4,4,1093766
72,2,2,1,413863
130,2,1,2,629758
213,5,5,4,1160903
91,2,2,1,482190
76,1,1,0,336781
47,2,1,2,265927
173,4,3,4,926697
284,6,5,4,1496938
178,3,3,2,899885
280,5,4,4,1441677
184,4,3,4,997695
168,3,2,3,856704
189,4,4,3,1014843
66,1,1,1,347290
272,6,5,4,1439564
286,5,4,4,1481566
52,1,1,1,300561
155,2,2,2,739262
171,3,3,2,857301
66,1,1,1,355235
289,5,5,4,1497733
224,3,3,3,1088546
143,4,4,3,835890
238,5,4,4,1273980
62,1,1,0,301635
46,1,1,0,221469
248,6,5,4,1339809
229,3,3,2,1148040
251,4,3,3,1223752
269,6,5,4,1432951
182,4,4,3,1002639
138,3,3,2,724962
129,3,2,3,709433
221,5,4,4,1207644
60,1,1,0,288313
107,1,1,0,516168
173,3,3,2,908560
223,4,3,4,1151013
256,5,4,4,1316373
71,2,1,2,379538
278,5,5,4,1421882
153,4,4,4,854713
63,1,1,1,331510
234,5,4,4,1232060
175,3,3,3,921787
248,6,5,4,1365003
142,2,1,1,671639
72,2,1,1,369765
86,2,1,1,458547
144,3,3,2,755135
237,4,4,3,1186199
107,3,2,2,590346
186,3,3,3,972297
225,5,4,4,1212505
234,4,3,4,1192441
157,3,3,2,830389
148,3,3,2,773255
159,4,3,3,854243
181,3,3,2,905133
271,6,5,4,1433076
263,4,3,4,1325736
58,2,2,1,362882
118,3,2,2,659599
114,3,2,3,657365
79,1,1,0,400051
250,5,4,4,1285428
84,1,1,0,375668
299,4,3,4,1476141
237,4,4,4,1203049
268,5,4,4,1390082
94,2,1,1,474701
226,5,5,4,1212992
152,2,2,1,758458
275,6,5,4,1450728
206,4,3,4,1069011
83,1,1,0,376400
161,4,3,3,874658
69,1,1,0,341546
128,2,2,1,631946
181,4,4,3,994951
52,1,1,1,255853
258,4,4,3,1329537
85,2,1,2,427199
257,4,3,3,1295144
217,4,4,3,1131972
224,4,4,3,1145754
117,2,1,2,578799
235,5,5,4,1266576
253,6,5,4,1358634
250,6,5,4,1351414
259,5,4,4,1338955
91,2,1,2,480943
190,2,1,2,884262
96,1,1,0,434798
132,3,3,3,719952
243,4,3,4,1231377
82,2,2,1,464061
126,2,2,2,625473
265,5,4,4,1372171
70,1,1,1,377678
203,5,5,4,1119436
247,4,3,4,1222622
52,1,1,1,301981
214,4,4,4,1108136
89,2,2,2,518409
273,5,4,4,1384740
112,1,1,0,524365
286,5,5,4,1501103
280,4,3,3,1378124
142,4,3,3,780315
216,4,4,4,1168844
195,4,3,3,1006780
109,3,2,2,587455
50,1,1,0,267231
256,5,4,4,1312288
281,6,5,4,1483808
106,2,2,2,569659
108,2,1,2,534356
56,2,1,2,362331
245,4,4,3,1221385
273,6,5,4,1432292
52,1,1,1,297702
106,1,1,1,477839
299,6,5,4,1528307
293,4,4,4,1479976
212,4,3,3,1088874
112,2,2,1,587198
231,4,3,3,1156280
255,5,4,4,1334925
161,3,2,2,804664
223,4,4,4,1151227
85,2,1,2,442234
273,5,5,4,1415429
130,2,1,2,631343
275,6,5,4,1464108
168,3,3,3,885773
253,4,4,4,1264704
157,4,4,3,883343
181,3,2,3,926240
107,3,2,3,607972
250,5,5,4,1352314
246,4,4,3,1248084
179,3,2,3,928535
49,1,1,0,243768
232,5,5,4,1245139
214,5,5,4,1144752
106,1,1,0,458503
164,3,3,2,869156
65,1,1,1,319992
66,1,1,1,342542
88,1,1,1,404519
210,4,3,4,1115029
293,6,5,4,1534795
268,5,5,4,1423703
84,1,1,0,417570
108,1,1,1,515730
183,4,4,3,983273
63,1,1,1,294683
288,6,5,4,1539154
289,5,5,4,1506286
221,4,3,3,1098971
78,1,1,0,360625
129,1,1,0,565038
131,2,2,1,629362
86,3,2,2,502220
237,3,3,2,1173519
219,4,3,4,1136451
159,3,2,2,785290
284,5,4,4,1473945
58,1,1,1,291308
246,4,4,4,1237861
86,2,1,2,437721
52,1,1,1,278574
91,1,1,0,418451
246,4,4,3,1261371
220,5,5,4,1179912
282,6,5,4,1467107
107,2,2,1,570874
252,5,4,4,1337163
198,3,2,3,1000453
158,4,4,4,866077
82,1,1,1,423775
53,1,1,0,283506
254,6,5,4,1392720
175,4,3,4,971759
279,4,4,3,1375687
146,3,2,2,733625
63,1,1,1,344608
178,4,3,4,958180
146,3,2,3,777446
168,3,2,3,873632
175,2,1,2,803299
136,2,1,1,673564
130,3,2,3,680744
67,1,1,0,336434
138,4,4,3,824101
280,5,5,4,1442083
214,5,5,4,1153395
58,2,1,1,303389
277,5,5,4,1420428
197,4,4,4,1073299
256,4,4,3,1279532
285,5,4,4,1472546
91,2,2,1,492183
260,4,3,3,1285369
140,3,3,2,725954
153,3,2,3,798558
115,2,2,2,591707
196,4,4,3,1024602
160,4,4,3,902911
238,4,4,4,1236018
210,4,3,4,1099368
98,2,1,1,481949
97,1,1,1,444108
185,4,4,3,1023597
236,3,3,3,1165288
168,4,3,3,889283
281,5,5,4,1434402
277,5,4,4,1392507
107,2,2,1,544689
127,2,2,2,643034
69,1,1,0,327480
91,2,2,1,504310
252,5,4,4,1322508
86,3,2,2,487799
197,4,3,3,1041006
271,5,4,4,1425049
187,3,3,2,966057
159,3,3,3,867399
223,5,5,4,1226455
98,2,2,2,550230
135,2,2,1,697441
221,4,4,3,1129334
231,4,3,4,1174088
207,5,4,4,1146197
224,5,4,4,1191999
167,2,1,1,808629
133,2,1,1,632038
217,3,2,3,1093128
252,5,4,4,1314900
90,1,1,0,418436
231,5,4,4,1250738
147,4,3,4,837393
109,2,2,1,566935
72,1,1,1,360784
264,4,4,4,1325986
161,3,2,3,828335
68,1,1,0,328497
287,5,5,4,1508517
69,2,2,2,408870
115,2,1,2,606425
229,4,3,4,1185125
202,5,4,4,1082763
118,1,1,1,562444
112,1,1,0,509139
78,2,2,2,429686
220,4,4,3,1130575
151,3,3,3,836337
177,4,4,3,955964
200,4,4,4,1091242
57,1,1,0,259496
148,3,3,2,752706
183,4,4,3,995154
224,4,4,4,1152038
60,1,1,0,282476
55,1,1,1,299845
45,1,1,0,226984
264,6,5,4,1394544
225,4,4,4,1173873
70,1,1,0,336656
282,5,5,4,1467374
117,3,2,2,629078
259,5,5,4,1369246
166,4,3,4,903713
242,4,4,4,1274704
227,3,2,3,1086347
220,4,4,4,1148249
161,2,1,2,797353
227,3,2,2,1117450
199,4,4,4,1080501
294,6,5,4,1509062
206,4,4,3,1066107
277,4,4,4,1385439
212,5,5,4,1171859
70,1,1,1,370504
213,5,4,4,1126458
134,2,1,1,635396
298,5,4,4,1507140
294,5,4,4,1491473
89,2,2,2,487194
145,3,3,3,779625
137,2,2,1,701144
162,3,3,3,879414
214,4,3,3,1116568
97,1,1,0,439699
192,3,3,3,995388
88,2,2,1,499765
244,3,3,3,1187222
159,3,3,2,846746
82,2,1,2,468228
70,1,1,0,330611
235,4,3,4,1200049
223,4,3,4,1149702
108,1,1,1,537118
217,4,3,4,1125312
117,2,1,1,574011
203,4,3,4,1042460
265,6,5,4,1385708
215,4,4,4,1122776
242,4,3,3,1226394
112,3,2,3,633499
108,3,2,3,614054
222,4,3,4,1148596
205,5,5,4,1159470
84,2,1,1,448179
168,3,3,3,863830
182,3,2,2,923199
99,2,2,2,555670
61,2,1,2,334035
259,4,3,4,1327920
273,5,4,4,1392963
60,2,2,2,385479
250,5,5,4,1319023
170,3,3,2,859792
98,1,1,0,477324
292,5,5,4,1484906
276,5,4,4,1441123
112,3,3,3,624749
216,4,3,3,1110656
147,3,3,3,793887
72,1,1,1,338032
124,2,2,2,612966
120,2,1,2,628370
242,3,2,3,1166355
79,1,1,0,347928
108,1,1,1,510386
65,1,1,1,307143
192,4,3,3,983606
198,5,5,4,1114508
277,5,5,4,1451937
112,1,1,0,507232
217,5,5,4,1168248
75,1,1,0,384056
267,6,5,4,1433895
91,1,1,0,415505
216,4,3,4,1138373
271,5,5,4,1440969
51,2,1,1,274506
211,3,3,3,1058117
50,1,1,0,272341
159,3,2,2,827496
241,5,4,4,1250152
297,6,5,4,1556943
68,2,2,1,387075
51,1,1,0,280563
191,4,4,4,1048450
136,2,2,2,670123
258,6,5,4,1386615
143,4,3,3,780379
68,1,1,1,356090
258,6,5,4,1354812
95,3,2,2,528274
148,3,3,2,781059
87,2,2,1,471523
176,3,2,3,878511
88,3,2,3,514926
129,2,1,1,649166
293,5,5,4,1507496
245,4,3,4,1227407
86,3,2,2,522626
252,4,3,3,1233355
247,3,3,2,1179876
150,3,3,2,785460
83,1,1,1,425570
213,4,4,4,1130424
294,5,4,4,1498163
68,1,1,0,355294
218,5,4,4,1174372
51,1,1,0,281769
245,5,5,4,1274834
200,4,4,3,1049527
185,2,1,2,867316
200,3,3,3,1039123
168,3,2,3,882082
67,1,1,0,331794
271,5,4,4,1386116
114,2,1,1,556303
72,2,1,1,378146
64,2,2,1,358984
159,2,2,1,770744
270,5,4,4,1418551
241,5,4,4,1253970
68,1,1,0,323013
238,4,3,4,1239874
47,2,1,1,291021
115,1,1,1,534261
157,4,4,3,894852
229,4,3,3,1182424
61,1,1,0,273102
106,2,1,1,520658
293,5,5,4,1522763
64,2,1,1,349504
170,2,2,2,802390
71,1,1,0,360472
270,4,4,3,1362991
46,1,1,1,228262
297,5,5,4,1497943
275,6,5,4,1444153
268,6,5,4,1397139
198,5,5,4,1081679
167,2,1,2,811589
129,2,1,2,629424
239,3,2,2,1141933
94,3,2,2,537539
241,5,5,4,1281968
166,2,1,1,781491
81,1,1,1,402675
158,3,3,2,822067
150,2,2,1,725043
102,2,2,1,502746
200,3,2,2,1002068
297,5,5,4,1507055
93,1,1,1,435957
289,5,4,4,1495498
120,2,1,2,631350
59,2,1,2,343621
133,2,1,2,668594
62,1,1,1,310648
246,4,3,3,1235263
83,2,1,2,433080
233,5,4,4,1228075
97,1,1,1,438832
139,3,3,3,748927
120,2,1,1,604845
170,3,3,2,890818
80,1,1,0,356263
174,3,2,2,893085
113,2,1,2,593995
113,3,3,2,619887
241,3,2,2,1150024
172,3,2,2,880176
90,3,2,2,545391
98,2,2,2,548294
103,1,1,1,515911
95,3,2,3,559351
298,4,3,4,1448684
135,3,3,3,719071
212,4,4,3,1126309
165,4,4,3,898083
186,3,2,2,922975
260,5,5,4,1379564
201,4,3,4,1032535
154,3,2,2,817436
135,2,2,1,657991
60,1,1,0,311276
253,5,5,4,1344618
88,3,2,3,498110
275,4,4,3,1376174
161,3,3,3,857629
116,1,1,0,513302
69,2,1,2,409301
90,2,1,1,457682
87,3,2,2,512061
225,4,3,3,1131278
78,1,1,1,358234
71,1,1,0,359314
96,2,1,2,511940
227,5,4,4,1206309
246,4,4,3,1261453
121,3,2,3,653276
105,2,1,1,506350
202,3,2,2,974485
124,3,3,2,656634
88,3,2,2,499246
204,4,3,3,1040254
77,1,1,1,392745
194,4,4,3,1043554
288,6,5,4,1531721
154,3,2,3,782978
247,4,3,3,1229926
89,3,2,3,508414
187,4,3,4,1016461
283,5,4,4,1446316
234,3,3,2,1168971
262,5,5,4,1397710
227,3,2,2,1093713
263,4,3,4,1323132
180,3,2,2,878205
78,1,1,1,396284
228,3,2,3,1092380
198,3,2,2,1002529
216,4,3,3,1114422
184,3,2,2,892296
210,4,3,3,1088953
293,4,4,3,1467271
58,2,2,2,379562
91,1,1,0,417389
64,1,1,1,343442
56,1,1,1,283014
48,1,1,1,272080
231,3,3,2,1102420
270,4,3,3,1325338
222,5,5,4,1184411
144,4,4,4,855754
279,5,4,4,1402727
106,2,2,1,560159
271,6,5,4,1443496
154,3,2,2,795697
172,3,2,2,876881
92,2,2,1,459277
172,3,3,2,888832
170,4,3,4,907026
146,4,4,3,814225
95,1,1,1,478634
126,2,1,1,622507
157,3,2,3,802144
286,6,5,4,1514692
288,6,5,4,1499042
147,3,3,3,800884
221,4,3,3,1123529
225,5,5,4,1198214
134,2,2,1,680452
279,5,4,4,1455103
222,5,5,4,1213515
174,2,2,2,869979
153,3,2,3,772562
139,4,4,4,804362
296,6,5,4,1518608
180,2,2,1,867605
256,5,4,4,1356683
252,4,3,3,1238603
248,5,4,4,1292018
67,1,1,1,310095
54,1,1,0,296915
109,2,1,2,571099
233,4,4,4,1205420
171,3,3,2,903815
99,1,1,1,457601
94,2,1,1,489166
191,4,4,4,1006688
118,2,1,1,586371
136,3,2,3,705731
261,6,5,4,1376553
119,2,2,1,620657
161,2,2,2,796361
238,4,4,4,1207887
161,3,3,3,870989
130,2,1,2,629268
64,1,1,1,312895
172,3,2,2,878856
118,2,1,2,591254
224,4,4,4,1177807
92,3,2,3,529039
97,3,2,3,552962
249,4,3,3,1232752
229,3,2,2,1110263
164,3,3,3,859662
166,3,2,3,849545
140,3,3,2,738362
124,1,1,0,550367
279,5,5,4,1441995
51,1,1,1,280058
115,1,1,0,519955
298,5,5,4,1513141
62,1,1,0,299193
299,5,5,4,1518370
253,5,5,4,1332400
184,2,1,1,869813
99,2,2,2,547728
248,4,4,4,1278325
45,1,1,0,240799
192,3,3,2,970533
226,4,4,4,1195793
106,1,1,0,502261
293,4,3,3,1431684
238,5,4,4,1247930
186,2,1,2,869041
187,3,3,2,947751
